category,name,original_name,unit,period,Month,value,has_data
Energy_Consumption,Coal 5A (YB),Coal/ Than 5A (YB),Ton,Dec,12,0.0,0
Energy_Consumption,Coal 4A.1 (YB),Coal/ Than 4A.1 (YB),Ton,Dec,12,27.623,1
Energy_Consumption,Coal import coal (YB),Coal/ Than import coal (YB) (than nhập khẩu),Ton,Dec,12,0.0,0
Energy_Consumption,Coal 5A under screen YB,Than cám qua sàng / Than 5A under screen YB,Ton,Dec,12,0.0,0
Energy_Consumption,Coal 5A (DV+YB),Coal/ Than 5A (DV+YB),Ton,Dec,12,2061.215,1
Energy_Consumption,Coal 4A.1 (DV+YB),Coal/ Than 4A.1 (DV+YB),Ton,Dec,12,396.715,1
Energy_Consumption,Coal import coal (DV+YB),Coal/ Than import coal (DV+YB),Ton,Dec,12,533.023,1
Energy_Consumption,Coal  5A under screen  (DV+YB),Coal/ Than  5A under screen  (DV+YB),Ton,Dec,12,175.785,1
Energy_Consumption,Total Coal DV,Total Coal DV,Ton,Dec,12,3139.115,1
Energy_Consumption,Total Coal YB,Total Coal YB,Ton,Dec,12,27.623,1
Energy_Consumption,Total Coal,Total Coal,Ton,Dec,12,3166.738,1
Energy_Consumption,Coal heating value 5A,Coal heating value 5A (Nhiệt trị theo báo cáo gửi ban NL),cal/g,Dec,12,7350.0,1
Energy_Consumption,Coal heating value 4A.1,Coal heating value 4A.1 (lấy theo nhiệt trị của ban NL),cal/g,Dec,12,5780.0,1
Energy_Consumption,Coal heating value import coal,Coal heating value import coal (Nhiệt trị theo ban NL),cal/g,Dec,12,5520.0,1
Energy_Consumption,Coal heating value5A under screen,Coal heating value5A under screen  (Nhiệt trị theo ban NL),cal/g,Dec,12,6810.0,1
Energy_Consumption,Coal Heating Value average,Coal Heating Value average,cal/g,Dec,12,6815.318,1
Energy_Consumption,Coal Gas (DV),Coal Gas (DV) (Nhiệt trị theo phiếu kiểm tra),Mcal,Dec,12,15057913.475,1
Energy_Consumption,Coal Gas (YB),Coal Gas (YB) (Nhiệt trị theo phiếu kiểm tra),Mcal,Dec,12,0.0,0
Energy_Consumption,Total Coal Gas,Total Coal Gas,Mcal,Dec,12,15057913.475,1
Energy_Consumption,Lignite,Lignite/ Than non,Ton,Dec,12,0.0,0
Energy_Consumption,Natural Gas,Natural Gas/ Khí gas tự nhiên,Ton,Dec,12,0.0,0
Energy_Consumption,Co-generation (Heat),Co-generation (Heat)/ Đồng phát nhiệt điện,Ton,Dec,12,0.0,0
Energy_Consumption,LPG for Process used (Station),LPG for Process used (Station)/ LPG dùng cho trạm (dùng cho lò nung),Ton,Dec,12,0.0,0
Energy_Consumption,Heavy fuel oil / Bunker oil,Heavy fuel oil / Bunker oil/ Dầu nặng hoặc dàu chạy tàu,Ton,Dec,12,0.0,0
Energy_Consumption,Diesel oil (Mobile),Diesel oil (Mobile) Dầu xe,Litre,Dec,12,24880.0,1
Energy_Consumption,Gasoline,Gasoline (xăng bơm chữa cháy),Litre,Dec,12,0.0,1
Energy_Consumption,Steam,Steam/ Hơi nước,Ton,Dec,12,0.0,0
Energy_Consumption,Solid Biomass (DV),Solid Biomass (DV) (Củi+rác đốt là cây…+ Gỗ băm),Ton,Dec,12,15.882,1
Energy_Consumption,Solid Biomass (YB),Solid Biomass (YB) (Củi+rác đốt),Ton,Dec,12,0.0,1
Energy_Consumption,Total Solid Biomass,Total Solid Biomass,Ton,Dec,12,15.882,1
Energy_Consumption,Solid Biomass heating Value,Solid Biomass heating Value (Nhiệt trị),cal/g,Dec,12,3000.0,1
Energy_Consumption,Electricity,Electricity/ Điện (DV),MWh,Dec,12,1836.991,1
Energy_Consumption,Electricity,Electricity/ Điện (YB),MWh,Dec,12,10.592,1
Energy_Consumption,Total Electricity,Total Electricity,MWh,Dec,12,1847.583,1
Energy_Consumption,Co-generation (Power),Co-generation (Power)/ Năng lượng đồng phát nhiệt điện,MWh,Dec,12,0.0,0
Energy_Consumption,Solar Cell (Renewable Energy),Solar Cell (Renewable Energy)/ Năng lượng mặt trời,MWh,Dec,12,0.0,0
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (DV)","Total Thermal Consumption-Coal, Biomass (DV)",GJ,Dec,12,91436.411,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (YB)","Total Thermal Consumption-Coal, Biomass (YB)",GJ,Dec,12,159661.602,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass","Total Thermal Consumption-Coal, Biomass",GJ,Dec,12,92104.754,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (DV),Total Thermal Consumption-Coal Gas (DV),GJ,Dec,12,64594.115,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (YB),Total Thermal Consumption-Coal Gas (YB),GJ,Dec,12,0.0,1
Energy_Consumption,Total Thermal Consumption-Coal Gas,Total Thermal Consumption-Coal Gas,GJ,Dec,12,64594.115,1
Energy_Consumption,Total Electrical Consumption (DV),Total Electrical Consumption (DV),GJ,Dec,12,6613.168,1
Energy_Consumption,Total Electrical Consumption (YB),Total Electrical Consumption (YB),GJ,Dec,12,38.13,1
Energy_Consumption,Total Electrical Consumption,Total Electrical Consumption,GJ,Dec,12,6651.298,1
Energy_Consumption,Total Renewable Energy (DV),Total Renewable Energy (DV),GJ,Dec,12,199.446,1
Energy_Consumption,Total Renewable Energy (YB),Total Renewable Energy (YB),GJ,Dec,12,0.0,1
Energy_Consumption,Total Renewable Energy,Total Renewable Energy,GJ,Dec,12,199.446,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (DV)","Total Energy Consumption-Coal, Biomass (DV)",GJ,Dec,12,98049.579,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (YB)","Total Energy Consumption-Coal, Biomass (YB)",GJ,Dec,12,159699.732,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass","Total Energy Consumption-Coal, Biomass",GJ,Dec,12,98756.053,1
Energy_Consumption,Total Energy Consumption-Coal Gas (DV),Total Energy Consumption-Coal Gas (DV),GJ,Dec,12,71207.284,1
Energy_Consumption,Total Energy Consumption-Coal Gas (YB),Total Energy Consumption-Coal Gas (YB),GJ,Dec,12,38.13,1
Energy_Consumption,Total Energy Consumption-Coal Gas,Total Energy Consumption-Coal Gas,GJ,Dec,12,71245.414,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (DV)","Specific Energy Consumption-Coal, Biomass (DV)",GJ/ton,Dec,12,6.293,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (YB)","Specific Energy Consumption-Coal, Biomass (YB)",GJ/ton,Dec,12,376.946,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass","Specific Energy Consumption-Coal, Biomass",GJ/ton,Dec,12,6.171,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (DV),Specific Energy Consumption-Coal Gas (DV),GJ/ton,Dec,12,4.57,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (YB),Specific Energy Consumption-Coal Gas (YB),GJ/ton,Dec,12,0.09,1
Energy_Consumption,Specific Energy Consumption-Coal Gas,Specific Energy Consumption-Coal Gas,GJ/ton,Dec,12,4.452,1
Greenhouse_Gas_Emission,Diesel oil (Station),Diesel oil (Station)/ Dầu cho máy phát điện,Litre,Jan,1,2000.0,1
Greenhouse_Gas_Emission,Acetylene (Station),Acetylene (Station)/ Khí axetilen cho máy Oxi Axetilen,kg,Jan,1,0.0,0
Greenhouse_Gas_Emission,LPG for Welding (Station),LPG for Welding (Station)/ Gas cho máy cắt Oxi Axetilen (hàn),kg,Jan,1,72.0,1
Greenhouse_Gas_Emission,Calcium Carbonate ≥900OC (process),Calcium Carbonate ≥900OC (process)/ Bột CaCO3,ton,Jan,1,1185.21,1
Greenhouse_Gas_Emission,Anaerobic Wastewater: Average of flow,Anaerobic Wastewater: Average of flow,m3/day,Jan,1,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: COD (Enter anaerobic zone),"Anaerobic Wastewater: COD (Enter anaerobic zone)/ 
Nhu cầu Oxi để oxi hóa",mg COD/l,Jan,1,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: COD (Exit anaerobic zone),Anaerobic Wastewater: COD (Exit anaerobic zone),mg COD/l,Jan,1,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: Summary,Anaerobic Wastewater: Summary,kg CH4,Jan,1,0.0,1
Greenhouse_Gas_Emission,Coal Gas CO2 Conversion factor (DV),Coal Gas CO2 Conversion factor (DV),kgCO2/Mcal,Jan,1,0.62,1
Greenhouse_Gas_Emission,Coal Gas CO2 Conversion factor(YB),Coal Gas CO2 Conversion factor(YB),kgCO2/Mcal,Jan,1,0.0,1
Greenhouse_Gas_Emission,Total Coal Gas CO2 Conversion factor,Total Coal Gas CO2 Conversion factor,kgCO2/Mcal,Jan,1,0.62,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal (DV),Total GHG Scope1-Coal (DV),Ton CO2,Jan,1,5553.124,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal (YB),Total GHG Scope1-Coal (YB),Ton CO2,Jan,1,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal,Total GHG Scope1-Coal,Ton CO2,Jan,1,5553.124,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas (DV),Total GHG Scope1-Coal Gas (DV),Ton CO2,Jan,1,6291.733,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas (YB),Total GHG Scope1-Coal Gas (YB),Ton CO2,Jan,1,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas,Total GHG Scope1-Coal Gas,Ton CO2,Jan,1,6291.733,1
Greenhouse_Gas_Emission,Total GHG Scope2 (DV),Total GHG Scope2 (DV),Ton CO2,Jan,1,1050.586,1
Greenhouse_Gas_Emission,Total GHG Scope2 (YB),Total GHG Scope2 (YB),Ton CO2,Jan,1,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope2,Total GHG Scope2,Ton CO2,Jan,1,1050.586,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal (DV),Specific GHG Scope1-Coal (DV),kgCO2/ton,Jan,1,577.853,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal (YB),Specific GHG Scope1-Coal (YB),kgCO2/ton,Jan,1,2.059,0
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal,Specific GHG Scope1-Coal,kgCO2/ton,Jan,1,577.853,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas (DV),Specific GHG Scope1-Coal Gas (DV),kgCO2/ton,Jan,1,654.712,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas (YB),Specific GHG Scope1-Coal Gas (YB),kgCO2/ton,Jan,1,0.0,0
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas,Specific GHG Scope1-Coal Gas,kgCO2/ton,Jan,1,654.712,1
Greenhouse_Gas_Emission,Specific GHG Scope2 (DV),Specific GHG Scope2 (DV),kgCO2/ton,Jan,1,109.323,1
Greenhouse_Gas_Emission,Specific GHG Scope2 (YB),Specific GHG Scope2 (YB),kgCO2/ton,Jan,1,0.294,0
Greenhouse_Gas_Emission,Specific GHG Scope2,Specific GHG Scope2,kgCO2/ton,Jan,1,109.323,1
Greenhouse_Gas_Emission,Diesel oil (Station),Diesel oil (Station)/ Dầu cho máy phát điện,Litre,Feb,2,0.0,1
Greenhouse_Gas_Emission,Acetylene (Station),Acetylene (Station)/ Khí axetilen cho máy Oxi Axetilen,kg,Feb,2,0.0,0
Greenhouse_Gas_Emission,LPG for Welding (Station),LPG for Welding (Station)/ Gas cho máy cắt Oxi Axetilen (hàn),kg,Feb,2,108.0,1
Greenhouse_Gas_Emission,Calcium Carbonate ≥900OC (process),Calcium Carbonate ≥900OC (process)/ Bột CaCO3,ton,Feb,2,903.63,1
Greenhouse_Gas_Emission,Anaerobic Wastewater: Average of flow,Anaerobic Wastewater: Average of flow,m3/day,Feb,2,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: COD (Enter anaerobic zone),"Anaerobic Wastewater: COD (Enter anaerobic zone)/ 
Nhu cầu Oxi để oxi hóa",mg COD/l,Feb,2,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: COD (Exit anaerobic zone),Anaerobic Wastewater: COD (Exit anaerobic zone),mg COD/l,Feb,2,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: Summary,Anaerobic Wastewater: Summary,kg CH4,Feb,2,0.0,1
Greenhouse_Gas_Emission,Coal Gas CO2 Conversion factor (DV),Coal Gas CO2 Conversion factor (DV),kgCO2/Mcal,Feb,2,0.904,1
Greenhouse_Gas_Emission,Coal Gas CO2 Conversion factor(YB),Coal Gas CO2 Conversion factor(YB),kgCO2/Mcal,Feb,2,0.0,1
Greenhouse_Gas_Emission,Total Coal Gas CO2 Conversion factor,Total Coal Gas CO2 Conversion factor,kgCO2/Mcal,Feb,2,0.904,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal (DV),Total GHG Scope1-Coal (DV),Ton CO2,Feb,2,4379.793,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal (YB),Total GHG Scope1-Coal (YB),Ton CO2,Feb,2,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal,Total GHG Scope1-Coal,Ton CO2,Feb,2,4379.793,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas (DV),Total GHG Scope1-Coal Gas (DV),Ton CO2,Feb,2,4904.465,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas (YB),Total GHG Scope1-Coal Gas (YB),Ton CO2,Feb,2,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas,Total GHG Scope1-Coal Gas,Ton CO2,Feb,2,4904.465,1
Greenhouse_Gas_Emission,Total GHG Scope2 (DV),Total GHG Scope2 (DV),Ton CO2,Feb,2,765.496,1
Greenhouse_Gas_Emission,Total GHG Scope2 (YB),Total GHG Scope2 (YB),Ton CO2,Feb,2,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope2,Total GHG Scope2,Ton CO2,Feb,2,765.496,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal (DV),Specific GHG Scope1-Coal (DV),kgCO2/ton,Feb,2,694.095,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal (YB),Specific GHG Scope1-Coal (YB),kgCO2/ton,Feb,2,2.059,0
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal,Specific GHG Scope1-Coal,kgCO2/ton,Feb,2,694.095,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas (DV),Specific GHG Scope1-Coal Gas (DV),kgCO2/ton,Feb,2,777.243,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas (YB),Specific GHG Scope1-Coal Gas (YB),kgCO2/ton,Feb,2,0.0,0
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas,Specific GHG Scope1-Coal Gas,kgCO2/ton,Feb,2,777.243,1
Greenhouse_Gas_Emission,Specific GHG Scope2 (DV),Specific GHG Scope2 (DV),kgCO2/ton,Feb,2,121.313,1
Greenhouse_Gas_Emission,Specific GHG Scope2 (YB),Specific GHG Scope2 (YB),kgCO2/ton,Feb,2,0.294,0
Greenhouse_Gas_Emission,Specific GHG Scope2,Specific GHG Scope2,kgCO2/ton,Feb,2,121.313,1
Greenhouse_Gas_Emission,Diesel oil (Station),Diesel oil (Station)/ Dầu cho máy phát điện,Litre,Mar,3,5500.0,1
Greenhouse_Gas_Emission,Acetylene (Station),Acetylene (Station)/ Khí axetilen cho máy Oxi Axetilen,kg,Mar,3,0.0,0
Greenhouse_Gas_Emission,LPG for Welding (Station),LPG for Welding (Station)/ Gas cho máy cắt Oxi Axetilen (hàn),kg,Mar,3,12.0,1
Greenhouse_Gas_Emission,Calcium Carbonate ≥900OC (process),Calcium Carbonate ≥900OC (process)/ Bột CaCO3,ton,Mar,3,2451.735,1
Greenhouse_Gas_Emission,Anaerobic Wastewater: Average of flow,Anaerobic Wastewater: Average of flow,m3/day,Mar,3,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: COD (Enter anaerobic zone),"Anaerobic Wastewater: COD (Enter anaerobic zone)/ 
Nhu cầu Oxi để oxi hóa",mg COD/l,Mar,3,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: COD (Exit anaerobic zone),Anaerobic Wastewater: COD (Exit anaerobic zone),mg COD/l,Mar,3,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: Summary,Anaerobic Wastewater: Summary,kg CH4,Mar,3,0.0,1
Greenhouse_Gas_Emission,Coal Gas CO2 Conversion factor (DV),Coal Gas CO2 Conversion factor (DV),kgCO2/Mcal,Mar,3,0.611,1
Greenhouse_Gas_Emission,Coal Gas CO2 Conversion factor(YB),Coal Gas CO2 Conversion factor(YB),kgCO2/Mcal,Mar,3,0.0,1
Greenhouse_Gas_Emission,Total Coal Gas CO2 Conversion factor,Total Coal Gas CO2 Conversion factor,kgCO2/Mcal,Mar,3,0.611,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal (DV),Total GHG Scope1-Coal (DV),Ton CO2,Mar,3,11076.764,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal (YB),Total GHG Scope1-Coal (YB),Ton CO2,Mar,3,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal,Total GHG Scope1-Coal,Ton CO2,Mar,3,11076.764,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas (DV),Total GHG Scope1-Coal Gas (DV),Ton CO2,Mar,3,12308.448,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas (YB),Total GHG Scope1-Coal Gas (YB),Ton CO2,Mar,3,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas,Total GHG Scope1-Coal Gas,Ton CO2,Mar,3,12308.448,1
Greenhouse_Gas_Emission,Total GHG Scope2 (DV),Total GHG Scope2 (DV),Ton CO2,Mar,3,1796.36,1
Greenhouse_Gas_Emission,Total GHG Scope2 (YB),Total GHG Scope2 (YB),Ton CO2,Mar,3,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope2,Total GHG Scope2,Ton CO2,Mar,3,1796.36,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal (DV),Specific GHG Scope1-Coal (DV),kgCO2/ton,Mar,3,624.642,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal (YB),Specific GHG Scope1-Coal (YB),kgCO2/ton,Mar,3,2.059,0
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal,Specific GHG Scope1-Coal,kgCO2/ton,Mar,3,624.642,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas (DV),Specific GHG Scope1-Coal Gas (DV),kgCO2/ton,Mar,3,694.1,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas (YB),Specific GHG Scope1-Coal Gas (YB),kgCO2/ton,Mar,3,0.0,0
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas,Specific GHG Scope1-Coal Gas,kgCO2/ton,Mar,3,694.1,1
Greenhouse_Gas_Emission,Specific GHG Scope2 (DV),Specific GHG Scope2 (DV),kgCO2/ton,Mar,3,101.301,1
Greenhouse_Gas_Emission,Specific GHG Scope2 (YB),Specific GHG Scope2 (YB),kgCO2/ton,Mar,3,0.294,0
Greenhouse_Gas_Emission,Specific GHG Scope2,Specific GHG Scope2,kgCO2/ton,Mar,3,101.301,1
Greenhouse_Gas_Emission,Diesel oil (Station),Diesel oil (Station)/ Dầu cho máy phát điện,Litre,Apr,4,2000.0,1
Greenhouse_Gas_Emission,Acetylene (Station),Acetylene (Station)/ Khí axetilen cho máy Oxi Axetilen,kg,Apr,4,0.0,0
Greenhouse_Gas_Emission,LPG for Welding (Station),LPG for Welding (Station)/ Gas cho máy cắt Oxi Axetilen (hàn),kg,Apr,4,12.0,1
Greenhouse_Gas_Emission,Calcium Carbonate ≥900OC (process),Calcium Carbonate ≥900OC (process)/ Bột CaCO3,ton,Apr,4,2133.495,1
Greenhouse_Gas_Emission,Anaerobic Wastewater: Average of flow,Anaerobic Wastewater: Average of flow,m3/day,Apr,4,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: COD (Enter anaerobic zone),"Anaerobic Wastewater: COD (Enter anaerobic zone)/ 
Nhu cầu Oxi để oxi hóa",mg COD/l,Apr,4,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: COD (Exit anaerobic zone),Anaerobic Wastewater: COD (Exit anaerobic zone),mg COD/l,Apr,4,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: Summary,Anaerobic Wastewater: Summary,kg CH4,Apr,4,0.0,1
Greenhouse_Gas_Emission,Coal Gas CO2 Conversion factor (DV),Coal Gas CO2 Conversion factor (DV),kgCO2/Mcal,Apr,4,0.606,1
Greenhouse_Gas_Emission,Coal Gas CO2 Conversion factor(YB),Coal Gas CO2 Conversion factor(YB),kgCO2/Mcal,Apr,4,0.0,1
Greenhouse_Gas_Emission,Total Coal Gas CO2 Conversion factor,Total Coal Gas CO2 Conversion factor,kgCO2/Mcal,Apr,4,0.606,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal (DV),Total GHG Scope1-Coal (DV),Ton CO2,Apr,4,9882.497,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal (YB),Total GHG Scope1-Coal (YB),Ton CO2,Apr,4,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal,Total GHG Scope1-Coal,Ton CO2,Apr,4,9882.497,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas (DV),Total GHG Scope1-Coal Gas (DV),Ton CO2,Apr,4,11012.715,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas (YB),Total GHG Scope1-Coal Gas (YB),Ton CO2,Apr,4,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas,Total GHG Scope1-Coal Gas,Ton CO2,Apr,4,11012.715,1
Greenhouse_Gas_Emission,Total GHG Scope2 (DV),Total GHG Scope2 (DV),Ton CO2,Apr,4,1702.737,1
Greenhouse_Gas_Emission,Total GHG Scope2 (YB),Total GHG Scope2 (YB),Ton CO2,Apr,4,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope2,Total GHG Scope2,Ton CO2,Apr,4,1702.737,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal (DV),Specific GHG Scope1-Coal (DV),kgCO2/ton,Apr,4,625.654,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal (YB),Specific GHG Scope1-Coal (YB),kgCO2/ton,Apr,4,2.059,0
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal,Specific GHG Scope1-Coal,kgCO2/ton,Apr,4,625.654,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas (DV),Specific GHG Scope1-Coal Gas (DV),kgCO2/ton,Apr,4,697.208,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas (YB),Specific GHG Scope1-Coal Gas (YB),kgCO2/ton,Apr,4,0.0,0
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas,Specific GHG Scope1-Coal Gas,kgCO2/ton,Apr,4,697.208,1
Greenhouse_Gas_Emission,Specific GHG Scope2 (DV),Specific GHG Scope2 (DV),kgCO2/ton,Apr,4,107.799,1
Greenhouse_Gas_Emission,Specific GHG Scope2 (YB),Specific GHG Scope2 (YB),kgCO2/ton,Apr,4,0.294,0
Greenhouse_Gas_Emission,Specific GHG Scope2,Specific GHG Scope2,kgCO2/ton,Apr,4,107.799,1
Greenhouse_Gas_Emission,Diesel oil (Station),Diesel oil (Station)/ Dầu cho máy phát điện,Litre,May,5,0.0,1
Greenhouse_Gas_Emission,Acetylene (Station),Acetylene (Station)/ Khí axetilen cho máy Oxi Axetilen,kg,May,5,0.0,0
Greenhouse_Gas_Emission,LPG for Welding (Station),LPG for Welding (Station)/ Gas cho máy cắt Oxi Axetilen (hàn),kg,May,5,24.0,1
Greenhouse_Gas_Emission,Calcium Carbonate ≥900OC (process),Calcium Carbonate ≥900OC (process)/ Bột CaCO3,ton,May,5,2066.22,1
Greenhouse_Gas_Emission,Anaerobic Wastewater: Average of flow,Anaerobic Wastewater: Average of flow,m3/day,May,5,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: COD (Enter anaerobic zone),"Anaerobic Wastewater: COD (Enter anaerobic zone)/ 
Nhu cầu Oxi để oxi hóa",mg COD/l,May,5,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: COD (Exit anaerobic zone),Anaerobic Wastewater: COD (Exit anaerobic zone),mg COD/l,May,5,0.0,0
Greenhouse_Gas_Emission,Anaerobic Wastewater: Summary,Anaerobic Wastewater: Summary,kg CH4,May,5,0.0,1
Greenhouse_Gas_Emission,Coal Gas CO2 Conversion factor (DV),Coal Gas CO2 Conversion factor (DV),kgCO2/Mcal,May,5,0.636,1
Greenhouse_Gas_Emission,Coal Gas CO2 Conversion factor(YB),Coal Gas CO2 Conversion factor(YB),kgCO2/Mcal,May,5,0.0,1
Greenhouse_Gas_Emission,Total Coal Gas CO2 Conversion factor,Total Coal Gas CO2 Conversion factor,kgCO2/Mcal,May,5,0.636,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal (DV),Total GHG Scope1-Coal (DV),Ton CO2,May,5,9832.655,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal (YB),Total GHG Scope1-Coal (YB),Ton CO2,May,5,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal,Total GHG Scope1-Coal,Ton CO2,May,5,9832.655,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas (DV),Total GHG Scope1-Coal Gas (DV),Ton CO2,May,5,11079.226,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas (YB),Total GHG Scope1-Coal Gas (YB),Ton CO2,May,5,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope1-Coal Gas,Total GHG Scope1-Coal Gas,Ton CO2,May,5,11079.226,1
Greenhouse_Gas_Emission,Total GHG Scope2 (DV),Total GHG Scope2 (DV),Ton CO2,May,5,1806.758,1
Greenhouse_Gas_Emission,Total GHG Scope2 (YB),Total GHG Scope2 (YB),Ton CO2,May,5,0.0,1
Greenhouse_Gas_Emission,Total GHG Scope2,Total GHG Scope2,Ton CO2,May,5,1806.758,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal (DV),Specific GHG Scope1-Coal (DV),kgCO2/ton,May,5,611.035,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal (YB),Specific GHG Scope1-Coal (YB),kgCO2/ton,May,5,2.059,0
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal,Specific GHG Scope1-Coal,kgCO2/ton,May,5,611.035,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas (DV),Specific GHG Scope1-Coal Gas (DV),kgCO2/ton,May,5,688.501,1
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas (YB),Specific GHG Scope1-Coal Gas (YB),kgCO2/ton,May,5,0.0,0
Greenhouse_Gas_Emission,Specific GHG Scope1-Coal Gas,Specific GHG Scope1-Coal Gas,kgCO2/ton,May,5,688.501,1
Greenhouse_Gas_Emission,Specific GHG Scope2 (DV),Specific GHG Scope2 (DV),kgCO2/ton,May,5,112.278,1
Greenhouse_Gas_Emission,Specific GHG Scope2 (YB),Specific GHG Scope2 (YB),kgCO2/ton,May,5,0.294,0
Greenhouse_Gas_Emission,Specific GHG Scope2,Specific GHG Scope2,kgCO2/ton,May,5,112.278,1
Greenhouse_Gas_Emission,Diesel oil (Station),Diesel oil (Station)/ Dầu cho máy phát điện,Litre,Jun,6,0.0,1
